date,price_sll,sl_minimum_wages,fuel_price_liter,usd_price,exchange_rate,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,rqm,month,year,pop_region,region_eastern,region_north western,region_northern,region_southern,commodity_rice (imported),commodity_fish (bonga),commodity_oil (palm),period_quarterly,pandemics,season_encoded,km_from_city
10/15/2022,3000.0,500000,5000,1.1371,13727.205,36.3333,37.3,179.0,162.2333,1149.3333,1309.1,97.7147,109.7349,87.8882,10,2022,1150949,0,1,0,0,0,0,1,4,0,1,300
10/15/2022,14000.0,500000,5000,1.1371,13727.205,5.0,5.4111,16.6667,20.6333,346.3333,416.0778,96.0512,87.0511,83.6311,10,2022,1970882,1,0,0,0,0,0,1,4,0,1,24
10/15/2022,3500.0,500000,7000,1.3257,13727.205,151.6667,182.2222,668.3333,607.2889,2213.0,2389.1,83.6795,109.8891,92.6597,10,2022,1792490,0,0,0,0,1,0,1,4,0,1,24
10/15/2022,3500.0,500000,7000,7.2708,10426.6593,3.6667,8.5222,11.3333,17.4889,262.388,28.2778,64.092,77.6071,83.5994,10,2022,1726462,0,0,0,1,1,1,0,4,0,1,24
10/15/2022,3500.0,500000,7000,1.1371,13727.205,129.9412,166.6137,619.2353,533.7863,2093.1176,2244.6843,78.6308,115.7137,93.2777,10,2022,1853477,0,0,1,0,1,0,1,4,0,1,300
10/15/2022,2600.0,500000,5500,0.6169,13727.205,4.7647,7.1863,14.0,16.2647,22.3529,29.0039,80.1287,91.3774,82.9479,10,2022,1726462,0,0,0,1,0,0,0,4,0,1,209
10/15/2022,2600.0,500000,5500,8.0786,10426.6593,80.1644,81.4769,222.0091,235.3231,421.5479,430.0801,98.4823,94.5729,98.0612,10,2022,1853477,0,0,1,0,0,1,0,4,0,1,300
11/15/2022,2600.0,500000,5500,1.4408,13727.205,65.5566,37.7629,161.3066,138.5681,910.5943,956.5079,164.9949,115.3051,95.2495,11,2022,1150949,0,1,0,0,0,0,1,4,0,1,209
11/15/2022,2000.0,500000,6000,7.2708,10426.6593,111.5574,101.6205,426.2049,401.3538,1198.9918,1475.559,109.3199,106.0413,81.383,11,2022,1970882,1,0,0,0,1,1,0,4,0,1,417
11/15/2022,3500.0,500000,7000,1.0806,13727.205,29.8929,30.63,61.6786,67.2198,99.2,116.4843,97.9311,92.8241,86.3348,11,2022,1853477,0,0,1,0,1,0,1,4,0,1,300
11/15/2022,2000.0,500000,6000,0.6169,13727.205,154.0,182.2222,413.3333,607.2889,2509.0,2389.1,84.9258,68.5795,104.9977,11,2022,1150949,0,1,0,0,1,0,0,4,0,1,300
11/15/2022,3500.0,500000,7000,4.8958,19090.0067,187.2255,116.6709,517.6373,336.3954,817.5294,532.819,157.988,152.3222,152.4504,11,2022,1792490,0,0,0,0,1,1,0,4,0,1,300
11/15/2022,3700.0,500000,7500,8.0786,10426.6593,80.1644,81.4769,222.0091,235.3231,421.5479,430.0801,98.4823,94.5729,98.0612,11,2022,1853477,0,0,1,0,1,1,0,4,0,1,300
11/15/2022,3700.0,500000,7500,0.8933,13727.205,25.3396,55.3747,225.4764,291.4803,1024.6226,1306.9608,50.2522,78.1067,78.5614,11,2022,1970882,1,0,0,0,1,0,0,4,0,1,209
11/15/2022,3700.0,500000,7500,7.2708,10426.6593,3.6667,8.5222,11.3333,17.4889,262.388,28.2778,64.092,77.6071,83.5994,11,2022,1726462,0,0,0,1,1,1,0,4,0,1,300
11/15/2022,3700.0,500000,7500,1.6209,13727.205,36.8961,24.4755,65.1364,53.771,79.7532,77.3206,142.1385,117.8222,102.7859,11,2022,1792490,0,0,0,0,1,0,1,4,0,1,300
11/15/2022,3500.0,500000,7000,0.7816,13727.205,160.35,153.59,472.4071,402.8943,721.2429,676.6519,104.2626,116.8355,106.494,11,2022,1853477,0,0,1,0,1,0,0,4,0,1,300
11/15/2022,3500.0,500000,7000,1.4408,13727.205,15.0357,16.2043,25.6071,31.2981,60.2571,75.815,94.489,86.2198,81.8705,11,2022,1726462,0,0,0,1,1,0,1,4,0,1,300
11/15/2022,3700.0,500000,7500,1.3508,13727.205,2.8491,5.5325,28.3443,52.3362,461.8868,655.7373,74.5219,61.5122,70.8818,11,2022,1970882,1,0,0,0,1,0,1,4,0,1,300
11/15/2022,3500.0,500000,7000,0.7816,13727.205,2.4286,5.2615,6.9805,12.3558,15.1688,24.2197,72.3928,75.9556,73.5507,11,2022,1792490,0,0,0,0,1,0,0,4,0,1,300
11/15/2022,3700.0,500000,7500,8.0786,10426.6593,2.1381,1.9735,8.4475,10.0669,108.9171,297.481,102.361,91.9303,38.6746,11,2022,1150949,0,1,0,0,1,1,0,4,0,1,300
11/15/2022,3500.0,500000,7000,0.7816,13727.205,3.9714,4.6317,9.8857,15.3048,165.2286,220.9205,93.1451,78.5849,75.8826,11,2022,1726462,0,0,0,1,1,0,0,4,0,1,209
12/15/2022,2600.0,500000,5500,1.2108,13727.205,155.42,199.006,450.091,419.0,992.47,732.23,78.633,107.3074,135.062,12,2022,1150949,0,1,0,0,0,0,1,4,0,0,417
12/15/2022,2000.0,500000,6000,1.3837,13727.205,1.87,2.411,9.453,15.0,252.21,361.56,92.757,77.5261,70.5694,12,2022,1726462,0,0,0,1,1,0,1,4,0,0,300
12/15/2022,3000.0,500000,5000,8.0786,10426.6593,80.16,81.477,222.009,235.0,421.55,430.08,98.482,94.5729,98.0612,12,2022,1853477,0,0,1,0,0,1,0,4,0,0,417
12/15/2022,3700.0,500000,7500,0.7816,13727.205,2.43,5.262,6.981,12.0,15.17,24.22,72.393,75.9556,73.5507,12,2022,1792490,0,0,0,0,1,0,0,4,0,0,300
12/15/2022,3700.0,500000,7500,0.7507,13727.205,228.27,111.389,444.247,231.0,558.97,339.43,200.419,188.4857,162.8297,12,2022,1150949,0,1,0,0,1,0,0,4,0,0,300
12/15/2022,5200.0,500000,8000,0.7507,13727.205,1.02,1.416,5.408,10.0,296.71,264.25,93.87,77.8809,111.8354,12,2022,1853477,0,0,1,0,1,0,0,4,0,0,300
12/15/2022,3700.0,500000,7500,4.8958,19090.0067,187.23,116.671,517.637,336.0,817.53,532.82,157.988,152.3222,152.4504,12,2022,1792490,0,0,0,0,1,1,0,4,0,0,209
12/15/2022,3500.0,500000,7000,1.3837,13727.205,262.56,146.636,814.033,651.0,1694.68,1713.88,176.452,124.5932,98.8863,12,2022,1970882,1,0,0,0,1,0,1,4,0,0,417
12/15/2022,3500.0,500000,7000,8.0786,10426.6593,2.14,1.974,8.448,10.0,108.92,297.48,102.361,91.9303,38.6746,12,2022,1150949,0,1,0,0,1,1,0,4,0,0,417
12/15/2022,3700.0,500000,7500,0.7507,13727.205,7.16,8.094,11.022,15.0,24.59,36.7,92.844,83.4362,74.0652,12,2022,1726462,0,0,0,1,1,0,0,4,0,0,300
12/15/2022,3700.0,500000,7500,1.5567,13727.205,8.87,7.095,18.841,23.0,49.36,63.86,114.681,86.2227,80.3649,12,2022,1792490,0,0,0,0,1,0,1,4,0,0,300
12/15/2022,3700.0,500000,7500,0.8579,13727.205,153.27,186.665,450.753,500.0,916.03,902.73,82.575,90.3682,101.4572,12,2022,1970882,1,0,0,0,1,0,0,4,0,0,300
12/15/2022,3700.0,500000,7500,1.5567,13727.205,3.09,8.094,9.314,15.0,23.78,36.7,61.747,76.6552,72.3367,12,2022,1853477,0,0,1,0,1,0,1,4,0,0,300
12/15/2022,3700.0,500000,7500,7.2708,10426.6593,111.56,101.621,426.205,401.0,1198.99,1475.56,109.32,106.0413,81.383,12,2022,1970882,1,0,0,0,1,1,0,4,0,0,209
12/15/2022,3700.0,500000,7500,7.2708,10426.6593,3.67,8.522,11.333,17.0,262.39,28.28,64.092,77.6071,83.5994,12,2022,1726462,0,0,0,1,1,1,0,4,0,0,209
1/15/2023,3500.0,500000,7000,8.0786,10426.6593,2.14,1.974,8.448,10.0,108.92,297.48,102.361,91.9303,38.6746,1,2023,1177054,0,1,0,0,1,1,0,1,0,0,24
1/15/2023,3700.0,500000,7500,0.6169,19090.0067,19.61,33.469,40.952,80.0,70.71,129.02,63.965,56.8808,58.0598,1,2023,1765626,0,0,0,1,1,0,0,1,0,0,300
1/15/2023,2200.0,500000,5500,0.705,19090.0067,83.49,73.701,189.12,197.0,353.09,392.4,112.439,96.0945,90.2313,1,2023,2010900,1,0,0,0,1,0,0,1,0,0,209
1/15/2023,3500.0,500000,7000,0.7816,13727.205,2.43,5.262,6.981,12.0,15.17,24.22,72.393,75.9556,73.5507,1,2023,1833154,0,0,0,0,1,0,0,1,0,0,300
1/15/2023,2600.0,500000,5500,0.6169,19090.0067,39.61,46.127,112.62,124.0,184.3,218.63,87.255,91.8358,84.9849,1,2023,1177054,0,1,0,0,0,0,0,1,0,0,417
1/15/2023,3000.0,500000,5000,1.7057,19090.0067,105.84,141.582,313.639,405.0,1377.2,1340.29,75.614,78.0606,102.734,1,2023,1177054,0,1,0,0,0,0,1,1,0,0,417
1/15/2023,3700.0,500000,7500,4.8958,19090.0067,187.23,116.671,517.637,336.0,817.53,532.82,157.988,152.3222,152.4504,1,2023,1833154,0,0,0,0,1,1,0,1,0,0,300
1/15/2023,3500.0,500000,7000,1.1371,19090.0067,118.02,104.86,382.144,315.0,673.74,636.0,111.982,120.5618,105.8425,1,2023,2010900,1,0,0,0,1,0,1,1,0,0,300
1/15/2023,3700.0,500000,7500,1.4214,19090.0067,1.38,1.476,4.856,6.0,267.57,224.14,98.565,94.3879,118.5485,1,2023,1895529,0,0,1,0,1,0,1,1,0,0,300
1/15/2023,3500.0,500000,7000,1.2792,19090.0067,1.0,1.182,3.213,4.0,329.11,291.27,97.052,91.6707,112.5589,1,2023,1833154,0,0,0,0,1,0,1,1,0,0,209
1/15/2023,2600.0,500000,5500,7.2708,10426.6593,3.67,8.522,11.333,17.0,262.39,28.28,64.092,77.6071,83.5994,1,2023,1765626,0,0,0,1,0,1,0,1,0,0,417
1/15/2023,3700.0,500000,7500,0.6169,19090.0067,17.13,11.474,123.697,120.0,728.39,773.01,134.335,103.0942,94.302,1,2023,1895529,0,0,1,0,1,0,0,1,0,0,24
1/15/2023,3700.0,500000,7500,7.2708,10426.6593,111.56,101.621,426.205,401.0,1198.99,1475.56,109.32,106.0413,81.383,1,2023,2010900,1,0,0,0,1,1,0,1,0,0,24
1/15/2023,3700.0,500000,7500,1.4214,19090.0067,11.47,26.331,49.872,99.0,492.73,800.74,52.579,55.0928,62.009,1,2023,1765626,0,0,0,1,1,0,1,1,0,0,24
1/15/2023,5200.0,500000,8000,8.0786,10426.6593,80.16,81.477,222.009,235.0,421.55,430.08,98.482,94.5729,98.0612,1,2023,1895529,0,0,1,0,1,1,0,1,0,0,24
2/15/2023,5200.0,500000,8000,8.0786,10426.6593,80.16,81.477,222.009,235.0,421.55,430.08,98.482,94.5729,98.0612,2,2023,1895529,0,0,1,0,1,1,0,1,0,0,24
2/15/2023,5200.0,500000,8000,0.8081,19090.0067,17.86,24.324,62.412,101.0,653.29,872.78,77.967,65.0787,75.1372,2,2023,1765626,0,0,0,1,1,0,0,1,0,0,24
2/15/2023,5200.0,500000,8000,7.2708,10426.6593,3.67,8.522,11.333,17.0,262.39,28.28,64.092,77.6071,83.5994,2,2023,1765626,0,0,0,1,1,1,0,1,0,0,24
2/15/2023,5200.0,500000,8000,1.7921,19090.0067,204.68,267.69,680.598,696.0,1488.86,1649.89,76.892,97.8821,90.2991,2,2023,1765626,0,0,0,1,1,0,1,1,0,0,24
2/15/2023,2000.0,500000,6000,8.0786,10426.6593,2.14,1.974,8.448,10.0,108.92,297.48,102.361,91.9303,38.6746,2,2023,1177054,0,1,0,0,1,1,0,1,0,0,24
2/15/2023,3500.0,500000,7000,2.1179,19090.0067,0.84,0.919,2.157,3.0,10.45,14.56,98.719,97.2066,83.2812,2,2023,1895529,0,0,1,0,1,0,1,1,0,0,300
2/15/2023,3500.0,500000,7000,4.8958,19090.0067,187.23,116.671,517.637,336.0,817.53,532.82,157.988,152.3222,152.4504,2,2023,1833154,0,0,0,0,1,1,0,1,0,0,24
2/15/2023,3500.0,500000,7000,0.8081,19090.0067,2.27,4.058,5.729,9.0,10.8,14.75,80.215,83.1404,84.0342,2,2023,2010900,1,0,0,0,1,0,0,1,0,0,300
2/15/2023,3500.0,500000,7000,1.7921,19090.0067,51.16,36.92,76.543,80.0,92.96,110.13,133.98,96.4049,85.7111,2,2023,1177054,0,1,0,0,1,0,1,1,0,0,300
2/15/2023,2000.0,500000,6000,0.7816,13727.205,2.43,5.262,6.981,12.0,15.17,24.22,72.393,75.9556,73.5507,2,2023,1833154,0,0,0,0,1,0,0,1,0,0,209
2/15/2023,3500.0,500000,7000,0.8081,19090.0067,0.78,0.847,3.0,3.0,290.98,212.24,98.927,96.3453,135.4294,2,2023,1895529,0,0,1,0,1,0,0,1,0,0,417
2/15/2023,3621.0,500000,7000,0.8081,19090.0067,2.65,4.058,7.138,9.0,12.03,14.75,84.443,90.5913,89.0204,2,2023,1177054,0,1,0,0,1,0,0,1,0,0,300
2/15/2023,3621.0,500000,7000,1.6292,19090.0067,44.82,36.92,85.325,80.0,112.03,110.13,118.855,106.1876,101.5808,2,2023,2010900,1,0,0,0,1,0,1,1,0,0,24
2/15/2023,3700.0,500000,7500,1.9551,19090.0067,1.07,1.498,13.98,9.0,563.39,427.41,93.392,124.7111,131.0883,2,2023,1833154,0,0,0,0,1,0,1,1,0,0,24
2/15/2023,3700.0,500000,7500,7.2708,10426.6593,111.56,101.621,426.205,401.0,1198.99,1475.56,109.32,106.0413,81.383,2,2023,2010900,1,0,0,0,1,1,0,1,0,0,24
3/15/2023,3621.0,500000,7000,4.8958,19090.0067,187.23,116.671,517.637,336.0,817.53,532.82,157.988,152.3222,152.4504,3,2023,1833154,0,0,0,0,1,1,0,1,0,0,417
3/15/2023,3621.0,500000,7000,1.4262,19090.0067,171.26,148.97,643.584,481.0,1681.53,1935.12,114.475,133.2343,86.963,3,2023,1765626,0,0,0,1,1,0,1,1,0,0,300
3/15/2023,3700.0,500000,7500,0.786,19090.0067,13.16,10.722,78.708,110.0,666.41,770.8,115.506,74.017,86.6297,3,2023,1765626,0,0,0,1,1,0,0,1,0,0,24
3/15/2023,3700.0,500000,7500,8.0786,10426.6593,2.14,1.974,8.448,10.0,108.92,297.48,102.361,91.9303,38.6746,3,2023,1177054,0,1,0,0,1,1,0,1,0,0,24
3/15/2023,3700.0,500000,7500,1.4262,19090.0067,1.96,3.041,6.797,10.0,182.57,195.23,86.5,83.776,93.8282,3,2023,1895529,0,0,1,0,1,0,1,1,0,0,24
3/15/2023,3700.0,500000,7500,7.2708,10426.6593,3.67,8.522,11.333,17.0,262.39,28.28,64.092,77.6071,83.5994,3,2023,1765626,0,0,0,1,1,1,0,1,0,0,24
3/15/2023,2000.0,500000,6000,0.786,19090.0067,20.64,25.188,50.566,61.0,81.09,101.87,84.926,85.6635,81.4238,3,2023,1895529,0,0,1,0,1,0,0,1,0,0,417
3/15/2023,3621.0,500000,7000,1.4262,19090.0067,67.48,55.608,278.345,246.0,1287.97,1283.94,119.584,112.687,100.3116,3,2023,1833154,0,0,0,0,1,0,1,1,0,0,300
3/15/2023,2000.0,500000,6000,0.7816,13727.205,2.43,5.262,6.981,12.0,15.17,24.22,72.393,75.9556,73.5507,3,2023,1833154,0,0,0,0,1,0,0,1,0,0,417
3/15/2023,3621.0,500000,7000,8.0786,10426.6593,80.16,81.477,222.009,235.0,421.55,430.08,98.482,94.5729,98.0612,3,2023,1895529,0,0,1,0,1,1,0,1,0,0,417
3/15/2023,2200.0,500000,5500,7.2708,10426.6593,111.56,101.621,426.205,401.0,1198.99,1475.56,109.32,106.0413,81.383,3,2023,2010900,1,0,0,0,1,1,0,1,0,0,300
3/15/2023,1500.0,500000,5000,0.786,19090.0067,2.48,3.527,10.276,15.0,223.49,313.38,87.722,79.7782,72.2028,3,2023,1177054,0,1,0,0,1,0,0,1,0,0,300
3/15/2023,1500.0,500000,5000,1.2678,19090.0067,39.57,40.908,110.457,99.0,145.55,155.18,97.096,110.9894,94.1729,3,2023,2010900,1,0,0,0,1,0,1,1,0,0,300
3/15/2023,1500.0,500000,5000,0.786,19090.0067,4.39,8.749,10.921,21.0,75.89,104.19,68.321,67.4012,75.2186,3,2023,2010900,1,0,0,0,1,0,0,1,0,0,300
3/15/2023,1500.0,500000,5000,1.2678,19090.0067,11.79,8.749,24.134,21.0,79.11,104.19,122.096,109.9677,78.0389,3,2023,1177054,0,1,0,0,1,0,1,1,0,0,300
4/15/2023,1500.0,500000,5000,0.705,19090.0067,0.97,1.034,3.598,5.0,307.45,246.06,98.891,93.3176,123.9734,4,2023,2010900,1,0,0,0,1,0,0,2,0,0,300
4/15/2023,1500.0,500000,5000,0.705,19090.0067,92.17,111.068,372.853,326.0,1260.81,1370.14,83.72,113.938,92.0782,4,2023,1895529,0,0,1,0,1,0,0,2,0,0,300
4/15/2023,1500.0,500000,5000,0.705,19090.0067,1.59,3.025,21.271,41.0,360.7,603.36,82.122,61.3752,60.4366,4,2023,1177054,0,1,0,0,1,0,0,2,0,0,300
4/15/2023,1500.0,500000,5000,0.705,19090.0067,4.91,6.461,25.674,24.0,374.82,496.39,86.48,105.0015,75.9927,4,2023,1765626,0,0,0,1,1,0,0,2,0,0,300
4/15/2023,2000.0,500000,6000,0.705,19090.0067,99.93,110.917,398.613,330.0,736.51,626.58,90.52,120.213,117.268,4,2023,1833154,0,0,0,0,1,0,0,2,0,0,300
4/15/2023,2000.0,500000,6000,1.4262,19090.0067,67.48,55.608,278.345,246.0,1287.97,1283.94,119.584,112.687,100.3116,4,2023,1833154,0,0,0,0,1,0,1,2,0,0,300
4/15/2023,2000.0,500000,6000,7.2708,10426.6593,111.56,101.621,426.205,401.0,1198.99,1475.56,109.32,106.0413,81.383,4,2023,2010900,1,0,0,0,1,1,0,2,0,0,300
4/15/2023,2000.0,500000,6000,1.1371,19090.0067,0.99,1.51,3.205,4.0,27.55,49.31,92.035,95.7997,63.3146,4,2023,2010900,1,0,0,0,1,0,1,2,0,0,300
4/15/2023,2000.0,500000,6000,8.0786,10426.6593,80.16,81.477,222.009,235.0,421.55,430.08,98.482,94.5729,98.0612,4,2023,1895529,0,0,1,0,1,1,0,2,0,0,300
4/15/2023,2000.0,500000,6000,1.1371,19090.0067,349.54,180.279,743.975,501.0,1557.39,1016.97,191.355,147.4611,152.6225,4,2023,1895529,0,0,1,0,1,0,1,2,0,0,300
4/15/2023,2000.0,500000,6000,4.8958,19090.0067,187.23,116.671,517.637,336.0,817.53,532.82,157.988,152.3222,152.4504,4,2023,1833154,0,0,0,0,1,1,0,2,0,0,300
4/15/2023,10600.0,500000,5500,7.2708,10426.6593,3.67,8.522,11.333,17.0,262.39,28.28,64.092,77.6071,83.5994,4,2023,1765626,0,0,0,1,0,1,0,2,0,0,300
4/15/2023,2000.0,21000,5000,1.2792,19090.0067,142.23,114.922,278.613,261.0,451.52,445.1,122.769,106.4416,101.4098,4,2023,1765626,0,0,0,1,1,0,1,2,0,0,209
4/15/2023,2000.0,21000,5000,1.1371,19090.0067,0.68,1.196,2.598,3.0,54.34,86.28,91.683,94.6701,66.8229,4,2023,1177054,0,1,0,0,1,0,1,2,0,0,209
4/15/2023,2000.0,21000,5000,8.0786,10426.6593,2.14,1.974,8.448,10.0,108.92,297.48,102.361,91.9303,38.6746,4,2023,1177054,0,1,0,0,1,1,0,2,0,0,24
5/15/2023,2000.0,21000,5000,1.4178,19090.0067,72.27,96.651,267.011,380.0,929.94,1216.39,76.01,71.0087,76.6429,5,2023,1177054,0,1,0,0,1,0,1,2,0,0,24
5/15/2023,2000.0,21000,5000,0.705,19090.0067,1.59,3.025,21.271,41.0,360.7,603.36,82.122,61.3752,60.4366,5,2023,1177054,0,1,0,0,1,0,0,2,0,0,24
5/15/2023,2000.0,21000,5000,4.8958,19090.0067,187.23,116.671,517.637,336.0,817.53,532.82,157.988,152.3222,152.4504,5,2023,1833154,0,0,0,0,1,1,0,2,0,0,24
5/15/2023,2000.0,500000,6000,1.1342,19090.0067,59.52,52.829,227.602,224.0,1025.27,1080.94,111.569,101.4732,94.8967,5,2023,2010900,1,0,0,0,1,0,1,2,0,0,300
5/15/2023,3621.0,500000,7000,0.8452,19090.0067,3.24,5.246,28.541,22.0,510.37,494.19,80.452,121.4294,103.2086,5,2023,1765626,0,0,0,1,1,0,0,2,0,0,300
5/15/2023,2600.0,500000,5500,8.0786,10426.6593,80.16,81.477,222.009,235.0,421.55,430.08,98.482,94.5729,98.0612,5,2023,1895529,0,0,1,0,0,1,0,2,0,0,417
5/15/2023,2000.0,21000,5000,1.276,19090.0067,5.26,5.673,8.63,9.0,47.35,73.2,96.177,96.3825,68.9283,5,2023,1765626,0,0,0,1,1,0,1,2,0,0,209
5/15/2023,2200.0,500000,5500,7.2708,10426.6593,3.67,8.522,11.333,17.0,262.39,28.28,64.092,77.6071,83.5994,5,2023,1765626,0,0,0,1,1,1,0,2,0,0,300
5/15/2023,2200.0,500000,5500,8.0786,10426.6593,2.14,1.974,8.448,10.0,108.92,297.48,102.361,91.9303,38.6746,5,2023,1177054,0,1,0,0,1,1,0,2,0,0,300
5/15/2023,2200.0,500000,5500,0.756,19090.0067,72.72,56.465,136.768,146.0,237.45,268.24,126.452,94.1122,88.9343,5,2023,2010900,1,0,0,0,1,0,0,2,0,0,300
5/15/2023,3621.0,500000,7000,0.705,19090.0067,99.93,110.917,398.613,330.0,736.51,626.58,90.52,120.213,117.268,5,2023,1833154,0,0,0,0,1,0,0,2,0,0,417
5/15/2023,3900.0,500000,7500,7.2708,10426.6593,111.56,101.621,426.205,401.0,1198.99,1475.56,109.32,106.0413,81.383,5,2023,2010900,1,0,0,0,1,1,0,2,0,0,417
5/15/2023,3900.0,500000,7500,1.1342,19090.0067,2.22,5.719,9.434,17.0,27.29,34.93,67.352,71.1028,83.0047,5,2023,1833154,0,0,0,0,1,0,1,2,0,0,417
5/15/2023,2200.0,500000,5500,0.7089,19090.0067,51.15,55.112,264.845,285.0,1014.16,1110.58,93.417,93.225,91.3958,5,2023,1895529,0,0,1,0,1,0,1,2,0,0,300
5/15/2023,2200.0,500000,5500,0.7032,19090.0067,2.03,9.348,14.414,25.0,41.37,54.66,48.981,69.4942,79.4418,5,2023,1895529,0,0,1,0,1,0,0,2,0,0,24
6/15/2023,2200.0,500000,5500,8.0786,10426.6593,2.1381,1.9735,8.4475,10.0669,108.9171,297.481,102.361,91.9303,38.6746,6,2023,1177054,0,1,0,0,1,1,0,2,0,1,24
6/15/2023,2600.0,500000,5500,7.2708,10426.6593,111.5574,101.6205,426.2049,401.3538,1198.9918,1475.559,109.3199,106.0413,81.383,6,2023,2010900,1,0,0,0,0,1,0,2,0,1,209
6/15/2023,2000.0,500000,6000,0.8032,19090.0067,2.7059,4.4961,7.3529,11.0471,17.9412,28.3824,81.148,82.4483,72.7969,6,2023,1765626,0,0,0,1,1,0,0,2,0,1,300
6/15/2023,2000.0,500000,6000,4.8958,19090.0067,187.2255,116.6709,517.6373,336.3954,817.5294,532.819,157.988,152.3222,152.4504,6,2023,1833154,0,0,0,0,1,1,0,2,0,1,300
6/15/2023,2000.0,21000,5000,0.8032,19090.0067,105.032,128.4508,312.1963,365.2551,1028.0365,1088.3568,82.4513,85.8606,94.5081,6,2023,2010900,1,0,0,0,1,0,0,2,0,1,209
6/15/2023,1500.0,21000,4000,1.1516,19090.0067,107.5525,84.861,294.5753,257.7826,570.4703,500.0495,125.2517,113.7398,113.8067,6,2023,2010900,1,0,0,0,1,0,1,2,0,1,209
6/15/2023,1500.0,21000,4000,0.714,19090.0067,382.3333,267.9778,750.6667,877.8778,1573.3333,1846.7778,141.8919,85.6725,85.2732,6,2023,1177054,0,1,0,0,1,0,0,2,0,1,209
6/15/2023,1500.0,21000,4000,1.1342,19090.0067,2.2192,5.7186,9.4338,17.332,27.2922,34.9279,67.3521,71.1028,83.0047,6,2023,1833154,0,0,0,0,1,0,1,2,0,1,209
6/15/2023,1500.0,21000,4000,8.0786,10426.6593,80.1644,81.4769,222.0091,235.3231,421.5479,430.0801,98.4823,94.5729,98.0612,6,2023,1895529,0,0,1,0,1,1,0,2,0,1,209
6/15/2023,1500.0,21000,4000,1.2956,19090.0067,123.6667,224.9333,507.6667,760.7556,2558.0,2341.5778,55.9582,67.1635,109.2033,6,2023,1765626,0,0,0,1,1,0,1,2,0,1,209
6/15/2023,1500.0,21000,4000,1.2956,19090.0067,1.6667,2.1778,9.3333,14.2222,242.6667,313.0778,92.8793,79.8165,78.2061,6,2023,1895529,0,0,1,0,1,0,1,2,0,1,209
6/15/2023,1500.0,21000,4000,1.2956,19090.0067,82.0,67.6,165.3333,150.2889,204.0,203.6111,119.8347,109.3858,100.1821,6,2023,1177054,0,1,0,0,1,0,1,2,0,1,209
6/15/2023,1500.0,21000,4000,7.2708,10426.6593,3.6667,8.5222,11.3333,17.4889,262.388,28.2778,64.092,77.6071,83.5994,6,2023,1765626,0,0,0,1,1,1,0,2,0,1,209
6/15/2023,1500.0,21000,4000,0.714,19090.0067,13.7647,33.5922,66.8235,127.6529,943.0,942.5196,48.6231,55.8096,100.0504,6,2023,1833154,0,0,0,0,1,0,0,2,0,1,209
6/15/2023,1500.0,21000,4000,0.8032,19090.0067,3.3333,3.3667,9.3333,8.0889,20.0,21.7444,99.6016,106.8796,94.5047,6,2023,1895529,0,0,1,0,1,0,0,2,0,1,209
7/15/2023,1500.0,21000,4000,4.8958,19090.0067,187.2255,116.6709,517.6373,336.3954,817.5294,532.819,157.988,152.3222,152.4504,7,2023,1833154,0,0,0,0,1,1,0,3,0,1,209
7/15/2023,2000.0,21000,5000,0.8812,19090.0067,184.7689,195.8656,435.4057,531.9322,1087.0802,1168.5264,94.4756,82.1884,93.0891,7,2023,1895529,0,0,1,0,1,0,0,3,0,1,209
7/15/2023,2000.0,21000,5000,0.8812,19090.0067,120.8396,106.9088,465.7311,297.0948,681.8868,511.4223,112.4484,154.9134,132.6922,7,2023,1765626,0,0,0,1,1,0,0,3,0,1,209
7/15/2023,2200.0,500000,5500,8.0786,10426.6593,2.1381,1.9735,8.4475,10.0669,108.9171,297.481,102.361,91.9303,38.6746,7,2023,1177054,0,1,0,0,1,1,0,3,0,1,209
7/15/2023,1500.0,500000,5000,0.7931,19090.0067,196.5882,107.3529,408.8824,232.4804,519.0,341.3765,179.4241,172.749,150.5508,7,2023,2010900,1,0,0,0,1,0,0,3,0,1,209
7/15/2023,1500.0,500000,5000,1.1371,19090.0067,212.4575,195.8656,799.0849,531.9322,1637.6651,1168.5264,108.2602,149.2963,139.8072,7,2023,1765626,0,0,0,1,1,0,1,3,0,1,209
7/15/2023,1500.0,500000,5000,7.2708,10426.6593,111.5574,101.6205,426.2049,401.3538,1198.9918,1475.559,109.3199,106.0413,81.383,7,2023,2010900,1,0,0,0,1,1,0,3,0,1,209
7/15/2023,1500.0,500000,5000,1.1371,19090.0067,87.467,158.223,335.0472,473.5668,1266.684,1608.1792,56.6507,71.3546,78.8963,7,2023,1895529,0,0,1,0,1,0,1,3,0,1,209
7/15/2023,1500.0,500000,5000,1.2792,19090.0067,4.7647,7.1863,14.0,16.2647,22.3529,29.0039,80.1287,91.3774,82.9479,7,2023,2010900,1,0,0,0,1,0,1,3,0,1,209
7/15/2023,1500.0,500000,5000,0.714,19090.0067,382.3333,267.9778,750.6667,877.8778,1573.3333,1846.7778,141.8919,85.6725,85.2732,7,2023,1177054,0,1,0,0,1,0,0,3,0,1,209
7/15/2023,1500.0,500000,5000,8.0786,10426.6593,80.1644,81.4769,222.0091,235.3231,421.5479,430.0801,98.4823,94.5729,98.0612,7,2023,1895529,0,0,1,0,1,1,0,3,0,1,209
