region,commodity,date,lag1,lag3,roll3_mean,price_sll_lead6
Eastern,Rice (imported),2021-01-01,8.987321813,8.987321813,8.987321813,9.210440367
Eastern,Rice (imported),2021-02-01,8.987321813,8.987321813,8.987321813,9.210440367
Eastern,Rice (imported),2021-03-01,8.987321813,8.987321813,8.987321813,9.210440367
Eastern,Rice (imported),2021-04-01,8.987321813,8.987321813,8.987321813,9.210440367
Eastern,Rice (imported),2021-05-01,8.987321813,8.987321813,8.987321813,9.210440367
Eastern,Rice (imported),2021-06-01,8.987321813,8.987321813,8.987321813,9.210440367
Eastern,Rice (imported),2021-07-01,8.987321813,8.987321813,8.987321813,9.210440367
Eastern,Rice (imported),2021-08-01,9.210440367,8.987321813,9.061694664333332,9.210440367
Eastern,Rice (imported),2021-09-01,9.210440367,8.987321813,9.136067515666667,9.392745259
Eastern,Rice (imported),2021-10-01,9.210440367,9.210440367,9.210440367,9.392745259
Eastern,Rice (imported),2021-11-01,9.210440367,9.210440367,9.210440367,9.392745259
Eastern,Rice (imported),2021-12-01,9.210440367,9.210440367,9.210440367,9.392745259
Eastern,Rice (imported),2022-01-01,9.210440367,9.210440367,9.210440367,9.392745259
Eastern,Rice (imported),2022-02-01,9.210440367,9.210440367,9.210440367,9.444124851
Eastern,Rice (imported),2022-03-01,9.210440367,9.210440367,9.210440367,9.522183209
Eastern,Rice (imported),2022-04-01,9.392745259,9.210440367,9.271208664333333,9.546884035
Eastern,Rice (imported),2022-05-01,9.392745259,9.210440367,9.331976961666667,9.613645267
Eastern,Rice (imported),2022-06-01,9.392745259,9.392745259,9.392745259,9.613645267
Eastern,Rice (imported),2022-07-01,9.392745259,9.392745259,9.392745259,9.613645267
Eastern,Rice (imported),2022-08-01,9.392745259,9.392745259,9.392745259,9.680406499
Eastern,Rice (imported),2022-09-01,9.444124851,9.392745259,9.409871789666667,9.680406499
Eastern,Rice (imported),2022-10-01,9.522183209,9.392745259,9.453017773,9.680406499
Eastern,Rice (imported),2022-11-01,9.546884035,9.444124851,9.504397365,9.752722801
Eastern,Rice (imported),2022-12-01,9.613645267,9.522183209,9.560904170333334,9.798182591
Eastern,Rice (imported),2023-01-01,9.613645267,9.546884035,9.591391523,9.798182591
Eastern,Rice (imported),2023-02-01,9.613645267,9.613645267,9.613645267,9.798182591
Eastern,Rice (imported),2023-03-01,9.680406499,9.613645267,9.635899011000001,9.798182591
Eastern,Rice (imported),2023-04-01,9.680406499,9.613645267,9.658152755000001,9.798182591
Eastern,Rice (imported),2023-05-01,9.680406499,9.680406499,9.680406499,9.798182591
Eastern,Rice (imported),2023-06-01,9.752722801,9.680406499,9.704511933000001,9.798182591
Eastern,Rice (imported),2023-07-01,9.798182591,9.680406499,9.743770630333334,9.903537551
Eastern,Rice (imported),2023-08-01,9.798182591,9.752722801,9.783029327666666,9.903537551
Eastern,Rice (imported),2023-09-01,9.798182591,9.798182591,9.798182591,10.08585078
Eastern,Rice (imported),2023-10-01,9.798182591,9.798182591,9.798182591,10.08585078
Eastern,Rice (imported),2023-11-01,9.798182591,9.798182591,9.798182591,10.08585078
Eastern,Rice (imported),2023-12-01,9.798182591,9.798182591,9.798182591,10.08585078
Eastern,Rice (imported),2024-01-01,9.798182591,9.798182591,9.798182591,10.08585078
Eastern,Rice (imported),2024-02-01,9.903537551,9.798182591,9.833300911,10.08585078
Eastern,Rice (imported),2024-04-01,9.903537551,9.798182591,9.868419230999999,10.08585078
Eastern,Rice (imported),2024-05-01,10.08585078,9.903537551,9.964308627333333,10.08585078
North Western,Fish (bonga),2013-07-01,9.070063494,9.210440367,9.135838198166667,9.042975147500002
North Western,Fish (bonga),2013-08-01,9.048872654,9.1270107335,9.081982293833333,9.394518194
North Western,Fish (bonga),2013-12-01,8.946835657,9.070063494,9.021923934999998,9.007732023
North Western,Fish (bonga),2014-01-01,9.095523059,9.048872654,9.030410456666667,8.962395546
North Western,Fish (bonga),2014-02-01,9.060924631,8.946835657,9.034427782333333,9.358436187
North Western,Fish (bonga),2014-03-01,9.161655252,9.095523059,9.106034313999999,9.754013752
North Western,Fish (bonga),2014-04-01,9.0314771235,9.060924631,9.084685668833332,9.114868579
North Western,Fish (bonga),2014-05-01,9.042975147500002,9.161655252,9.078702507666668,9.089658363000002
North Western,Fish (bonga),2014-06-01,9.394518194,9.0314771235,9.156323488333333,8.814925346
North Western,Fish (bonga),2014-07-01,9.007732023,9.042975147500002,9.148408454833335,8.74619316
North Western,Fish (bonga),2014-08-01,8.962395546,9.394518194,9.121548587666668,9.1346121575
North Western,Fish (bonga),2014-11-01,9.358436187,9.007732023,9.109521252,9.0250688695
North Western,Fish (bonga),2014-12-01,9.754013752,8.962395546,9.358281828333334,9.1708577005
North Western,Fish (bonga),2015-01-01,9.114868579,9.358436187,9.409106172666666,9.366195963
North Western,Fish (bonga),2016-06-01,9.089658363000002,9.754013752,9.319513564666668,9.120743838
North Western,Fish (bonga),2016-07-01,8.814925346,9.114868579,9.006484096000001,9.4348655425
North Western,Fish (bonga),2016-09-01,8.74619316,9.089658363000002,8.883592289666668,9.2288497915
North Western,Fish (bonga),2016-10-01,9.1346121575,8.814925346,8.898576887833334,9.409273195
North Western,Fish (bonga),2016-12-01,9.0250688695,8.74619316,8.968624729,9.392606374
North Western,Fish (bonga),2017-01-01,9.1708577005,9.1346121575,9.110179575833333,9.5266658405
North Western,Fish (bonga),2017-02-01,9.366195963,9.0250688695,9.187374177666667,9.537901427
North Western,Fish (bonga),2017-03-01,9.120743838,9.1708577005,9.219265833833333,9.403684292
North Western,Fish (bonga),2017-04-01,9.4348655425,9.366195963,9.307268447833332,9.059633755
North Western,Fish (bonga),2017-05-01,9.2288497915,9.120743838,9.261486390666667,9.161518351
North Western,Fish (bonga),2017-06-01,9.409273195,9.4348655425,9.357662843000002,9.3420100395
North Western,Fish (bonga),2017-07-01,9.392606374,9.2288497915,9.3435764535,9.230241034
North Western,Fish (bonga),2017-08-01,9.5266658405,9.409273195,9.442848469833335,9.250281955
North Western,Fish (bonga),2017-10-01,9.537901427,9.392606374,9.485724547166667,9.3383308045
North Western,Fish (bonga),2017-11-01,9.403684292,9.5266658405,9.489417186499999,9.4432292945
North Western,Fish (bonga),2017-12-01,9.059633755,9.537901427,9.333739824666665,9.6799180405
North Western,Fish (bonga),2018-01-01,9.161518351,9.403684292,9.208278799333334,9.655090294
North Western,Fish (bonga),2018-02-01,9.3420100395,9.059633755,9.187720715166666,9.770013301
North Western,Fish (bonga),2018-03-01,9.230241034,9.161518351,9.244589808166667,9.770013301
North Western,Fish (bonga),2018-04-01,9.250281955,9.3420100395,9.274177676166667,9.784097946
North Western,Fish (bonga),2018-05-01,9.3383308045,9.230241034,9.2729512645,9.770013301
North Western,Fish (bonga),2018-06-01,9.4432292945,9.250281955,9.343947351333334,9.852246888
North Western,Fish (bonga),2018-07-01,9.6799180405,9.3383308045,9.487159379833335,9.903537551
North Western,Fish (bonga),2018-08-01,9.655090294,9.4432292945,9.592745876333334,9.903537551
North Western,Fish (bonga),2018-09-01,9.770013301,9.6799180405,9.701673878500001,9.850860071
North Western,Fish (bonga),2018-10-01,9.770013301,9.655090294,9.731705632,9.998843186
North Western,Fish (bonga),2018-11-01,9.784097946,9.770013301,9.774708182666666,9.998843186
North Western,Fish (bonga),2018-12-01,9.770013301,9.770013301,9.774708182666666,10.14628069
North Western,Fish (bonga),2019-01-01,9.852246888,9.784097946,9.802119378333334,10.30898599
North Western,Fish (bonga),2019-02-01,9.903537551,9.770013301,9.84193258,10.40429314
North Western,Fish (bonga),2019-03-01,9.903537551,9.852246888,9.886440663333333,10.40429314
North Western,Fish (bonga),2019-05-01,9.850860071,9.903537551,9.885978391,10.49130199
North Western,Fish (bonga),2019-06-01,9.998843186,9.903537551,9.917746936,10.49130199
North Western,Fish (bonga),2019-07-01,9.998843186,9.850860071,9.949515481,10.49130199
North Western,Fish (bonga),2019-08-01,10.14628069,9.998843186,10.047989020666668,10.577224845
North Western,Fish (bonga),2019-10-01,10.30898599,9.998843186,10.151369955333331,9.431301157
North Western,Fish (bonga),2019-11-01,10.40429314,10.14628069,10.28651994,9.25044826
North Western,Fish (bonga),2019-12-01,10.40429314,10.30898599,10.37252409,9.30678627
North Western,Fish (bonga),2020-01-01,10.49130199,10.40429314,10.433296089999999,9.420114956
North Western,Fish (bonga),2020-02-01,10.49130199,10.40429314,10.46229904,9.4590936995
North Western,Fish (bonga),2020-03-01,10.49130199,10.49130199,10.49130199,9.570389617
North Western,Fish (bonga),2020-05-01,10.577224845,10.49130199,10.519942941666669,9.5528022465
North Western,Fish (bonga),2020-06-01,9.431301157,10.49130199,10.166609330666667,9.43356392
North Western,Fish (bonga),2020-08-01,9.25044826,10.577224845,9.752991420666667,9.328212293
North Western,Fish (bonga),2020-09-01,9.30678627,9.431301157,9.329511895666666,9.9279290825
North Western,Fish (bonga),2020-10-01,9.420114956,9.25044826,9.325783162,9.9499262585
North Western,Fish (bonga),2021-09-01,9.4590936995,9.30678627,9.395331641833334,10.143030031
North Western,Fish (bonga),2023-10-01,9.570389617,9.420114956,9.483199424166667,10.040924867
North Western,Fish (bonga),2023-11-01,9.5528022465,9.4590936995,9.527428521,9.884610497
North Western,Fish (bonga),2023-12-01,9.43356392,9.570389617,9.5189185945,9.965243019
North Western,Fish (bonga),2024-01-01,9.328212293,9.5528022465,9.438192819833333,10.30155134
North Western,Fish (bonga),2024-02-01,9.9279290825,9.43356392,9.5632350985,9.958259788
North Western,Fish (bonga),2024-04-01,9.9499262585,9.328212293,9.735355878,9.958259788
North Western,Oil (palm),2012-05-01,9.171183657,9.395550254,9.162343140333334,8.699681401
North Western,Oil (palm),2012-06-01,10.09796163,8.92029551,9.396480265666668,8.450465609
North Western,Oil (palm),2012-07-01,9.467355741,9.171183657,9.578833676,7.95630159
North Western,Oil (palm),2012-08-01,7.357473289,10.09796163,8.974263553333332,9.331056879
North Western,Oil (palm),2012-09-01,10.01722821,9.467355741,8.947352413333332,8.95342414
North Western,Oil (palm),2012-10-01,10.12827096,7.357473289,9.167657486333333,8.606607845
North Western,Oil (palm),2012-11-01,8.699681401,10.01722821,9.615060190333333,8.5746561795
North Western,Oil (palm),2012-12-01,8.699681401,10.12827096,9.175877920666666,8.642533378
North Western,Oil (palm),2013-01-01,8.450465609,8.699681401,8.616609470333332,8.642533378
North Western,Oil (palm),2013-02-01,7.95630159,8.699681401,8.3688162,8.6462318825
North Western,Oil (palm),2013-03-01,9.331056879,8.450465609,8.579274692666667,8.53295433
North Western,Oil (palm),2013-04-01,8.95342414,7.95630159,8.746927536333333,8.149465967
North Western,Oil (palm),2013-05-01,8.606607845,9.331056879,8.963696288,8.810273169
North Western,Oil (palm),2013-06-01,8.5746561795,8.95342414,8.7115627215,8.812687171
North Western,Oil (palm),2013-07-01,8.642533378,8.606607845,8.6079324675,8.612459538500001
North Western,Oil (palm),2013-08-01,8.642533378,8.5746561795,8.619907645166666,8.552654925
North Western,Oil (palm),2013-09-01,8.6462318825,8.642533378,8.643766212833333,8.525690983
North Western,Oil (palm),2013-10-01,8.53295433,8.642533378,8.6072398635,8.501586031
North Western,Oil (palm),2013-11-01,8.149465967,8.6462318825,8.442884059833334,8.58191857
North Western,Oil (palm),2013-12-01,8.810273169,8.53295433,8.497564488666667,8.539367514
North Western,Oil (palm),2014-01-01,8.812687171,8.149465967,8.590808768999999,8.448415297
North Western,Oil (palm),2014-02-01,8.612459538500001,8.810273169,8.745139959500001,8.551671399
North Western,Oil (palm),2014-03-01,8.552654925,8.812687171,8.659267211500001,9.103855892
North Western,Oil (palm),2014-04-01,8.525690983,8.612459538500001,8.563601815500002,8.801686184
North Western,Oil (palm),2014-05-01,8.501586031,8.552654925,8.526643979666668,8.612225974
North Western,Oil (palm),2014-06-01,8.58191857,8.525690983,8.536398528,8.517393171
North Western,Oil (palm),2014-07-01,8.539367514,8.501586031,8.540957371666666,8.475276848
North Western,Oil (palm),2014-08-01,8.448415297,8.58191857,8.523233793666666,8.6923963205
North Western,Oil (palm),2014-09-01,8.551671399,8.539367514,8.513151403333334,8.697364104
North Western,Oil (palm),2014-10-01,9.103855892,8.448415297,8.701314196,8.398071761
North Western,Oil (palm),2014-11-01,8.801686184,8.551671399,8.819071158333333,8.661209462
North Western,Oil (palm),2014-12-01,8.612225974,9.103855892,8.839256016666667,8.499485329
North Western,Oil (palm),2015-01-01,8.517393171,8.801686184,8.643768443,8.481250938
North Western,Oil (palm),2015-02-01,8.475276848,8.612225974,8.534965331,8.462679982
North Western,Oil (palm),2015-03-01,8.6923963205,8.517393171,8.561688779833334,8.443755456
North Western,Oil (palm),2015-04-01,8.697364104,8.475276848,8.621679090833334,8.424465873
North Western,Oil (palm),2015-05-01,8.398071761,8.6923963205,8.595944061833334,8.404796871
North Western,Oil (palm),2015-06-01,8.661209462,8.697364104,8.585548442333334,8.384735508
North Western,Oil (palm),2015-07-01,8.499485329,8.398071761,8.519588850666667,8.364261102
North Western,Oil (palm),2015-08-01,8.481250938,8.661209462,8.547315243,8.343358717
North Western,Oil (palm),2015-09-01,8.462679982,8.499485329,8.481138749666666,8.322010078
North Western,Oil (palm),2015-10-01,8.443755456,8.481250938,8.462562125333333,8.300198199
North Western,Oil (palm),2015-11-01,8.424465873,8.462679982,8.443633770333333,8.277897392
North Western,Oil (palm),2015-12-01,8.404796871,8.443755456,8.424339400000001,8.752353577000001
North Western,Oil (palm),2016-01-01,8.384735508,8.424465873,8.404666084,8.7660510825
North Western,Oil (palm),2016-02-01,8.364261102,8.404796871,8.384597827,8.9165820805
North Western,Oil (palm),2016-03-01,8.343358717,8.384735508,8.364118442333334,8.9165820805
North Western,Oil (palm),2016-04-01,8.322010078,8.364261102,8.343209965666667,9.102337777
North Western,Oil (palm),2016-05-01,8.300198199,8.343358717,8.321855664666666,8.810012048
North Western,Oil (palm),2016-06-01,8.277897392,8.322010078,8.300035223,9.001524931
North Western,Oil (palm),2016-07-01,8.752353577000001,8.300198199,8.443483056,9.072002856
North Western,Oil (palm),2016-08-01,8.7660510825,8.277897392,8.5987673505,9.135940049
North Western,Oil (palm),2016-09-01,8.9165820805,8.752353577000001,8.811662246666666,9.115288702
North Western,Oil (palm),2016-10-01,8.9165820805,8.7660510825,8.866405081166667,8.77971129
North Western,Oil (palm),2016-11-01,9.102337777,8.9165820805,8.978500646,9.063003819
North Western,Oil (palm),2016-12-01,8.810012048,8.9165820805,8.942977301833334,8.895766604
North Western,Oil (palm),2017-01-01,9.001524931,9.102337777,8.971291585333333,8.875007486
North Western,Oil (palm),2017-02-01,9.072002856,8.810012048,8.961179945,8.968416876
North Western,Oil (palm),2017-03-01,9.135940049,9.001524931,9.069822612000001,8.913415718
North Western,Oil (palm),2017-04-01,9.115288702,9.072002856,9.107743869000002,8.913415718
North Western,Oil (palm),2017-05-01,8.77971129,9.135940049,9.010313347,9.030136571
North Western,Oil (palm),2017-06-01,9.063003819,9.115288702,8.986001270333334,9.0070822065
North Western,Oil (palm),2017-07-01,8.895766604,8.77971129,8.912827237666667,8.867990898
North Western,Oil (palm),2017-08-01,8.875007486,9.063003819,8.944592636333333,8.96200721
North Western,Oil (palm),2017-09-01,8.968416876,8.895766604,8.913063655333332,8.881975184
North Western,Oil (palm),2017-10-01,8.913415718,8.875007486,8.918946693333332,8.8887995615
North Western,Oil (palm),2017-11-01,8.913415718,8.968416876,8.931749437333332,8.824824939
North Western,Oil (palm),2017-12-01,9.030136571,8.913415718,8.952322668999999,8.853808275
North Western,Oil (palm),2018-01-01,9.0070822065,8.913415718,8.983544831833333,8.936035097
North Western,Oil (palm),2018-02-01,8.867990898,9.030136571,8.968403225166668,8.949021153499999
North Western,Oil (palm),2018-03-01,8.96200721,9.0070822065,8.945693438166666,8.955577146
North Western,Oil (palm),2018-04-01,8.881975184,8.867990898,8.903991097333334,8.955577146
North Western,Oil (palm),2018-05-01,8.8887995615,8.96200721,8.9109273185,8.885076247
North Western,Oil (palm),2018-06-01,8.824824939,8.881975184,8.865199894833333,8.885076247
North Western,Oil (palm),2018-07-01,8.853808275,8.8887995615,8.855810925166667,8.987321813
North Western,Oil (palm),2018-08-01,8.936035097,8.824824939,8.871556103666668,9.047939083
North Western,Oil (palm),2018-09-01,8.949021153499999,8.853808275,8.912954841833333,9.047939083
North Western,Oil (palm),2018-10-01,8.955577146,8.936035097,8.946877798833333,9.047939083
North Western,Oil (palm),2018-11-01,8.955577146,8.949021153499999,8.953391815166666,9.047939083
North Western,Oil (palm),2018-12-01,8.885076247,8.955577146,8.932076846333333,9.047939083
North Western,Oil (palm),2019-01-01,8.885076247,8.955577146,8.908576546666668,9.159152335
North Western,Oil (palm),2019-02-01,8.987321813,8.885076247,8.919158102333332,9.159152335
North Western,Oil (palm),2019-03-01,9.047939083,8.885076247,8.973445714333334,9.159152335
North Western,Oil (palm),2019-04-01,9.047939083,8.987321813,9.027733326333331,9.159152335
North Western,Oil (palm),2019-05-01,9.047939083,9.047939083,9.047939083,9.159152335
North Western,Oil (palm),2019-06-01,9.047939083,9.047939083,9.047939083,9.159152335
North Western,Oil (palm),2019-07-01,9.047939083,9.047939083,9.047939083,9.392745259
North Western,Oil (palm),2019-08-01,9.159152335,9.047939083,9.085010167,9.392745259
North Western,Oil (palm),2019-09-01,9.159152335,9.047939083,9.122081251,9.546884035
North Western,Oil (palm),2019-10-01,9.159152335,9.159152335,9.159152335,9.546884035
North Western,Oil (palm),2019-11-01,9.159152335,9.159152335,9.159152335,9.1249762105
North Western,Oil (palm),2019-12-01,9.159152335,9.159152335,9.159152335,9.254685887
North Western,Oil (palm),2020-01-01,9.159152335,9.159152335,9.159152335,9.177653944
North Western,Oil (palm),2020-02-01,9.392745259,9.159152335,9.237016642999999,9.177610547
North Western,Oil (palm),2020-03-01,9.392745259,9.159152335,9.314880951,9.177610547
North Western,Oil (palm),2020-04-01,9.546884035,9.392745259,9.444124851,9.254685887
North Western,Oil (palm),2020-05-01,9.546884035,9.392745259,9.495504443,9.254685887
North Western,Oil (palm),2020-06-01,9.1249762105,9.546884035,9.406248093499999,9.177610547
North Western,Oil (palm),2020-07-01,9.254685887,9.546884035,9.308848710833333,9.254721756
North Western,Oil (palm),2020-08-01,9.177653944,9.1249762105,9.185772013833335,9.177653944
North Western,Oil (palm),2020-09-01,9.177610547,9.254685887,9.203316792666667,9.331761227
North Western,Oil (palm),2020-10-01,9.177610547,9.177653944,9.177625012666667,9.331789568
North Western,Oil (palm),2020-11-01,9.254685887,9.177610547,9.203302327000001,9.331761227
North Western,Oil (palm),2020-12-01,9.254685887,9.177610547,9.228994107,9.331789568
North Western,Oil (palm),2021-01-01,9.177610547,9.254685887,9.228994107,9.46529262
North Western,Oil (palm),2021-02-01,9.254721756,9.254685887,9.229006063333333,9.46529262
North Western,Oil (palm),2021-03-01,9.177653944,9.177610547,9.203328749,9.465310444
North Western,Oil (palm),2021-04-01,9.331761227,9.254721756,9.254712309,9.46529262
North Western,Oil (palm),2021-05-01,9.331789568,9.177653944,9.280401579666666,9.46529262
North Western,Oil (palm),2021-06-01,9.331761227,9.331761227,9.331770674,9.46529262
North Western,Oil (palm),2021-07-01,9.331789568,9.331789568,9.331780121,9.46529262
North Western,Oil (palm),2021-08-01,9.46529262,9.331761227,9.376281138333333,9.46529262
North Western,Oil (palm),2021-09-01,9.46529262,9.331789568,9.420791602666666,9.583075655
North Western,Oil (palm),2021-10-01,9.465310444,9.46529262,9.465298561333332,9.58308461
North Western,Oil (palm),2021-11-01,9.46529262,9.46529262,9.465298561333332,9.583075655
North Western,Oil (palm),2021-12-01,9.46529262,9.465310444,9.465298561333332,9.736091261
North Western,Oil (palm),2022-01-01,9.46529262,9.46529262,9.46529262,9.783742969
North Western,Oil (palm),2022-02-01,9.46529262,9.46529262,9.46529262,9.783742969
North Western,Oil (palm),2022-03-01,9.46529262,9.46529262,9.46529262,9.870749462
North Western,Oil (palm),2022-04-01,9.583075655,9.46529262,9.504553631666667,10.15840105
North Western,Oil (palm),2022-05-01,9.58308461,9.46529262,9.543817628333334,10.15840105
North Western,Oil (palm),2022-06-01,9.583075655,9.583075655,9.58307864,10.0916557
North Western,Oil (palm),2022-07-01,9.736091261,9.58308461,9.634083842,10.56387908
North Western,Oil (palm),2022-08-01,9.783742969,9.583075655,9.700969961666667,10.47686535
North Western,Oil (palm),2022-09-01,9.783742969,9.736091261,9.767859066333335,10.15841849
North Western,Oil (palm),2022-10-01,9.870749462,9.783742969,9.812745133333335,10.15840105
North Western,Oil (palm),2022-11-01,10.15840105,9.783742969,9.937631160333334,10.2699767
North Western,Oil (palm),2022-12-01,10.15840105,9.870749462,10.062517187333334,10.27618839
North Western,Oil (palm),2023-01-01,10.0916557,10.15840105,10.1361526,10.27618839
North Western,Oil (palm),2023-02-01,10.56387908,10.15840105,10.271311943333332,10.38155235
North Western,Oil (palm),2023-03-01,10.47686535,10.0916557,10.37746671,10.38155235
North Western,Oil (palm),2023-04-01,10.15841849,10.56387908,10.399720973333334,10.38155452
North Western,Oil (palm),2023-05-01,10.15840105,10.47686535,10.264561630000001,10.38155452
North Western,Oil (palm),2023-06-01,10.2699767,10.15841849,10.195598746666668,10.21902795
North Western,Oil (palm),2023-07-01,10.27618839,10.15840105,10.23485538,10.15840105
North Western,Oil (palm),2023-08-01,10.27618839,10.2699767,10.274117826666668,10.188729785
North Western,Oil (palm),2023-09-01,10.38155235,10.27618839,10.311309710000002,8.903699716
North Western,Oil (palm),2023-10-01,10.38155235,10.27618839,10.34643103,10.0916557
North Western,Oil (palm),2023-11-01,10.38155452,10.38155235,10.381553073333333,9.9234282605
North Western,Oil (palm),2023-12-01,10.38155452,10.38155235,10.381553796666667,9.688438031
North Western,Oil (palm),2024-01-01,10.21902795,10.38155452,10.327378996666667,10.014579389
North Western,Oil (palm),2024-02-01,10.15840105,10.38155452,10.252994506666667,9.870757728
North Western,Oil (palm),2024-03-01,10.188729785,10.21902795,10.188719595,10.02489291
North Western,Oil (palm),2024-04-01,8.903699716,10.15840105,9.750276850333334,10.02489291
North Western,Oil (palm),2024-05-01,10.0916557,10.188729785,9.728028400333333,10.02489291
North Western,Oil (palm),2024-06-01,9.9234282605,8.903699716,9.639594558833334,8.650900319
North Western,Rice (imported),2013-06-01,8.07121854,8.188966864,8.120722045333332,8.170102521
North Western,Rice (imported),2013-07-01,8.07121854,8.101980732,8.081472604,7.961255132
North Western,Rice (imported),2013-08-01,8.130092701999999,8.07121854,8.090843260666666,8.188966864
North Western,Rice (imported),2013-09-01,8.07121854,8.07121854,8.090843260666666,8.075794013
North Western,Rice (imported),2013-11-01,8.085813174,8.130092701999999,8.095708138666666,8.07121854
North Western,Rice (imported),2013-12-01,7.94521885,8.07121854,8.034083521333335,8.086600645499999
North Western,Rice (imported),2014-01-01,7.948657237,8.085813174,7.993229753666667,8.080888823999999
North Western,Rice (imported),2014-02-01,8.170102521,7.94521885,8.021326202666666,8.210501404999999
North Western,Rice (imported),2014-03-01,7.961255132,7.948657237,8.026671630000001,8.294299609
North Western,Rice (imported),2014-04-01,8.188966864,8.170102521,8.106774839000002,8.1210867435
North Western,Rice (imported),2014-05-01,8.075794013,7.961255132,8.075338669666666,8.101980732
North Western,Rice (imported),2014-06-01,8.07121854,8.188966864,8.111993139,8.082865539
North Western,Rice (imported),2014-07-01,8.086600645499999,8.075794013,8.077871066166667,8.023224685
North Western,Rice (imported),2014-08-01,8.080888823999999,8.07121854,8.0795693365,8.0135957715
North Western,Rice (imported),2014-11-01,8.210501404999999,8.086600645499999,8.125996958166667,8.166889764
North Western,Rice (imported),2014-12-01,8.294299609,8.080888823999999,8.195229946,8.255087893
North Western,Rice (imported),2015-01-01,8.1210867435,8.210501404999999,8.2086292525,8.456972818
North Western,Rice (imported),2015-02-01,8.101980732,8.294299609,8.172455694833333,8.5165928515
North Western,Rice (imported),2015-03-01,8.082865539,8.1210867435,8.1019776715,8.339384097
North Western,Rice (imported),2015-04-01,8.023224685,8.101980732,8.069356985333334,8.494266369
North Western,Rice (imported),2015-05-01,8.0135957715,8.082865539,8.039895331833334,8.284829767
North Western,Rice (imported),2016-06-01,8.166889764,8.023224685,8.067903406833334,8.188133415
North Western,Rice (imported),2016-08-01,8.255087893,8.0135957715,8.145191142833335,8.339500903
North Western,Rice (imported),2016-09-01,8.456972818,8.166889764,8.292983491666668,8.331827004
North Western,Rice (imported),2016-10-01,8.5165928515,8.255087893,8.4095511875,8.384118837
North Western,Rice (imported),2016-11-01,8.339384097,8.456972818,8.437649922166669,8.4090738935
North Western,Rice (imported),2016-12-01,8.494266369,8.5165928515,8.450081105833334,8.46231453
North Western,Rice (imported),2017-02-01,8.284829767,8.339384097,8.372826744333333,8.486940148
North Western,Rice (imported),2017-03-01,8.188133415,8.494266369,8.322409850333335,8.389587067
North Western,Rice (imported),2017-04-01,8.339500903,8.284829767,8.270821361666666,8.392912022
North Western,Rice (imported),2017-06-01,8.331827004,8.188133415,8.286487107333334,8.323365694
North Western,Rice (imported),2017-07-01,8.384118837,8.339500903,8.351815581333334,8.354840352
North Western,Rice (imported),2017-08-01,8.4090738935,8.331827004,8.375006578166667,8.354909528
North Western,Rice (imported),2017-09-01,8.46231453,8.384118837,8.418502420166668,8.366602833
North Western,Rice (imported),2017-10-01,8.486940148,8.4090738935,8.452776190500002,8.378160983
North Western,Rice (imported),2017-11-01,8.389587067,8.46231453,8.446280581666668,8.3985435805
North Western,Rice (imported),2017-12-01,8.392912022,8.486940148,8.423146412333335,8.507344855
North Western,Rice (imported),2018-01-01,8.323365694,8.389587067,8.368621594333336,8.476579509
North Western,Rice (imported),2018-02-01,8.354840352,8.392912022,8.357039356,8.476579509
North Western,Rice (imported),2018-03-01,8.354909528,8.323365694,8.344371858,8.372381908000001
North Western,Rice (imported),2018-04-01,8.366602833,8.354840352,8.358784237666669,8.388006471
North Western,Rice (imported),2018-05-01,8.378160983,8.354909528,8.366557781333334,8.388006471
North Western,Rice (imported),2018-07-01,8.3985435805,8.366602833,8.3811024655,8.5022697
North Western,Rice (imported),2018-08-01,8.507344855,8.378160983,8.428016472833335,8.5022697
North Western,Rice (imported),2018-09-01,8.476579509,8.3985435805,8.460822648166667,8.5022697
North Western,Rice (imported),2018-10-01,8.476579509,8.507344855,8.486834624333333,8.525359754
North Western,Rice (imported),2018-11-01,8.372381908000001,8.476579509,8.441846975333334,8.648396877
North Western,Rice (imported),2018-12-01,8.388006471,8.476579509,8.412322629333334,8.699681401
North Western,Rice (imported),2019-02-01,8.388006471,8.372381908000001,8.382798283333335,8.699681401
North Western,Rice (imported),2019-03-01,8.5022697,8.388006471,8.426094214,8.699681401
North Western,Rice (imported),2019-04-01,8.5022697,8.388006471,8.464181957000001,8.77971129
North Western,Rice (imported),2019-05-01,8.5022697,8.5022697,8.5022697,8.82113543
North Western,Rice (imported),2019-07-01,8.525359754,8.5022697,8.509966384666667,8.881975184
North Western,Rice (imported),2019-08-01,8.648396877,8.5022697,8.558675443666667,8.881975184
North Western,Rice (imported),2019-09-01,8.699681401,8.525359754,8.624479344000001,8.922791624
North Western,Rice (imported),2019-10-01,8.699681401,8.648396877,8.682586559666667,8.8534000615
North Western,Rice (imported),2019-12-01,8.699681401,8.699681401,8.699681401,8.987321813
North Western,Rice (imported),2020-01-01,8.77971129,8.699681401,8.726358030666667,8.987321813
North Western,Rice (imported),2020-02-01,8.82113543,8.699681401,8.766842707,8.987321813
North Western,Rice (imported),2020-03-01,8.881975184,8.77971129,8.827607301333334,8.987321813
North Western,Rice (imported),2020-04-01,8.881975184,8.82113543,8.861695266,8.987321813
North Western,Rice (imported),2020-05-01,8.922791624,8.881975184,8.895580664,8.987321813
North Western,Rice (imported),2020-06-01,8.8534000615,8.881975184,8.886055623166667,8.987321813
